# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Mar 27 15:29:26 2024
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and discoverymethod like '%transit%'
# CONSTRAINT:  and pl_orbsmaxstr not null
# CONSTRAINT:  and pl_radestr not null
# CONSTRAINT:  and pl_bmassestr not null
# CONSTRAINT:  and st_teffstr not null
# CONSTRAINT:  and st_radstr not null)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
WASP-42 b,WASP-42,1,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=SOUTHWORTH_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.457.4205S/abstract target=ref>Southworth et al. 2016</a>,4.98168190,0.00000110,-0.00000110,0,0.056100,0.001200,-0.001200,0,12.576,0.437,-0.437,0,1.122,0.039,-0.039,0,167.49641,8.89924,-8.89924,0,0.52700,0.02800,-0.02800,0,Mass,,,,,,,,,1021,19,-19,0,0,<a refstr=SOUTHWORTH_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.457.4205S/abstract target=ref>Southworth et al. 2016</a>,,5315.00,79.00,-79.00,0,0.89,0.03,-0.03,0,0.95,0.06,-0.06,0,0.290,0.050,-0.050,0,[Fe/H],4.51,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h51m55.49s,192.9812030,-42d04m25.02s,-42.0736165,177.2910000,1.3200000,-1.3010000,12.1690000,0.0460000,-0.0460000,10.0330000,0.0220000,-0.0220000,11.9686000,0.0002080,-0.0002080,2016-02-24,2016-04,2016-02-25
WASP-43 b,WASP-43,1,1,1,Transit,2011,SuperWASP,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1104.2823H/abstract target=ref> Hellier et al. 2011 </a>,0.81347500,0.00000100,-0.00000100,0,0.014200,0.000400,-0.000400,0,10.424,0.785,-1.009,0,0.930,0.070,-0.090,0,565.71400,31.78200,-31.78200,0,1.78000,0.10000,-0.10000,0,Mass,0.000000,,,0,,,,,,,,,1,<a refstr=HELLIER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1104.2823H/abstract target=ref> Hellier et al. 2011 </a>,,4400.00,200.00,,0,0.60,0.03,-0.04,0,0.58,0.05,,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h19m37.96s,154.9081869,-09d48m23.20s,-9.8064431,86.7467000,0.3281000,-0.3257000,12.3050000,0.0570000,-0.0570000,9.2670000,0.0260000,-0.0260000,11.9070000,0.0018470,-0.0018470,2014-05-14,2011-11,2014-05-14
WASP-44 b,WASP-44,1,1,1,Transit,2011,SuperWASP,Published Confirmed,0,<a refstr=ADDISON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019PASP..131k5003A/abstract target=ref>Addison et al. 2019</a>,2.42380400,0.00000800,-0.00000800,0,0.034530,0.000650,-0.000650,0,12.330,0.908,-0.852,0,1.100,0.081,-0.076,0,276.51210,20.02329,-19.70546,0,0.87000,0.06300,-0.06200,0,Mass,,,,,533.00,72.00,-64.00,0,1337,43,-42,0,0,<a refstr=ADDISON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019PASP..131k5003A/abstract target=ref>Addison et al. 2019</a>,G8 V,5420.00,100.00,-100.00,0,0.91,0.05,-0.05,0,0.94,0.05,-0.05,0,-0.003,0.100,-0.100,0,[Fe/H],4.49,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h15m36.79s,3.9032733,-11d56m17.75s,-11.9382645,364.5120000,5.6560000,-5.4900000,13.0960000,0.0690000,-0.0690000,11.3410000,0.0260000,-0.0260000,12.8964000,0.0004280,-0.0004280,2019-09-20,2019-11,2019-09-26
WASP-45 b,WASP-45,1,2,1,Transit,2011,SuperWASP,Published Confirmed,0,<a refstr=ADDISON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019PASP..131k5003A/abstract target=ref>Addison et al. 2019</a>,3.12608900,0.00000300,-0.00000300,0,0.039630,0.001140,-0.001120,0,10.604,0.650,-0.572,0,0.946,0.058,-0.051,0,306.38812,18.43414,-17.79848,0,0.96400,0.05800,-0.05600,0,Mass,,,,,294.00,54.00,-48.00,0,1153,50,-50,0,0,<a refstr=ADDISON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019PASP..131k5003A/abstract target=ref>Addison et al. 2019</a>,,5150.00,200.00,-200.00,0,0.85,0.04,-0.04,0,0.85,0.08,-0.07,0,-0.030,0.200,-0.200,0,[Fe/H],4.50,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h20m57.06s,5.2377567,-35d59m54.47s,-35.9984650,211.1960000,1.7660000,-1.7370000,11.8010000,0.0620000,-0.0620000,10.2940000,0.0210000,-0.0210000,12.0487000,0.0002330,-0.0002330,2019-09-20,2019-11,2019-09-26
WASP-46 b,WASP-46,1,1,1,Transit,2011,SuperWASP,Published Confirmed,0,<a refstr=CICERI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.456..990C/abstract target=ref>Ciceri et al. 2016</a>,1.43036763,0.00000093,-0.00000093,0,0.023350,0.000720,-0.000720,0,13.159,0.415,-0.415,0,1.174,0.037,-0.037,0,607.05530,41.31790,-41.31790,0,1.91000,0.13000,-0.13000,0,Mass,,,,,,,,,1636,44,-44,0,0,<a refstr=CICERI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.456..990C/abstract target=ref>Ciceri et al. 2016</a>,G6 V,5600.00,,,0,0.86,0.03,-0.03,0,0.83,0.08,-0.08,0,-0.300,,,0,[Fe/H],4.49,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h14m56.88s,318.7370122,-55d52m18.71s,-55.8718634,375.3100000,4.4620000,-4.3600000,13.0430000,0.0690000,-0.0690000,11.4010000,0.0260000,-0.0260000,12.8519000,0.0002580,-0.0002580,2015-12-02,2016-02,2015-12-03
WASP-5 b,WASP-5,1,1,1,Transit,2008,SuperWASP,Published Confirmed,0,<a refstr=GILLON_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...496..259G/abstract target=ref> Gillon et al. 2009 </a>,1.62842790,0.00000220,-0.00000490,0,0.026700,0.001200,-0.000800,0,12.184,0.762,-0.796,0,1.087,0.068,-0.071,0,502.15000,41.32000,-31.78000,0,1.58000,0.13000,-0.10000,0,Mass,0.038000,0.026000,-0.018000,0,,,,,1706,52,-48,0,0,<a refstr=GILLON_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...496..259G/abstract target=ref> Gillon et al. 2009 </a>,,5700.00,100.00,-100.00,0,1.03,0.06,-0.07,0,0.96,0.13,-0.09,0,0.090,0.090,-0.090,0,[Fe/H],4.39,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h57m23.77s,359.3490277,-41d16m37.99s,-41.2772202,309.1370000,3.4140000,-3.3410000,12.1470000,0.0460000,-0.0460000,10.5980000,0.0230000,-0.0230000,11.9960000,0.0003980,-0.0003980,2014-10-29,2009-03,2014-10-29
WASP-50 b,WASP-50,1,1,1,Transit,2011,SuperWASP,Published Confirmed,0,<a refstr=CHAKRABARTY__AMP__SENGUPTA_2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...39C/abstract target=ref>Chakrabarty &amp; Sengupta 2019</a>,1.95510000,0.00000500,-0.00000500,0,0.029300,0.001300,-0.001300,0,13.070,0.482,-0.482,0,1.166,0.043,-0.043,0,466.82870,29.24036,-29.24036,0,1.46880,0.09200,-0.09200,0,Mass,,,,,,,,,1395,33,-33,0,0,<a refstr=CHAKRABARTY__AMP__SENGUPTA_2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...39C/abstract target=ref>Chakrabarty &amp; Sengupta 2019</a>,,5400.00,100.00,-100.00,0,0.84,0.03,-0.03,0,0.89,0.08,-0.07,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h54m45.14s,43.6880738,-10d53m52.89s,-10.8980242,184.8480000,1.8790000,-1.8410000,11.4400000,0.0260000,-0.0260000,9.9690000,0.0210000,-0.0210000,11.5518000,0.0006710,-0.0006710,2019-07-08,2019-07,2019-07-11
WASP-52 b,WASP-52,1,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,1.74977980,0.00000120,-0.00000120,0,0.027200,0.000300,-0.000300,0,14.240,0.340,-0.340,0,1.270,0.030,-0.030,0,146.20000,6.36000,-6.36000,0,0.46000,0.02000,-0.02000,0,Mass,0.000000,,,0,,,,,1315,35,-35,0,0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,K2 V,5000.00,100.00,-100.00,0,0.79,0.02,-0.02,0,0.87,0.03,-0.03,0,0.030,0.120,-0.120,0,[Fe/H],4.58,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h13m58.75s,348.4947931,+08d45m39.89s,8.7610793,174.8180000,1.3430000,-1.3230000,12.1920000,0.0690000,-0.0690000,10.0860000,0.0250000,-0.0250000,11.9537000,0.0011170,-0.0011170,2014-05-14,2013-01,2014-05-14
WASP-53 b,WASP-53,1,1,2,Transit,2017,Multiple Facilities,Published Confirmed,0,<a refstr=TRIAUD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.467.1714T/abstract target=ref>Triaud et al. 2017</a>,3.30984430,0.00000200,-0.00000200,0,0.041010,0.000830,-0.000910,0,12.038,0.415,-0.415,0,1.074,0.037,-0.037,0,677.61356,29.24036,-29.87602,0,2.13200,0.09200,-0.09400,0,Mass,0.030000,,,1,,,,,1053,16,-16,0,0,<a refstr=TRIAUD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.467.1714T/abstract target=ref>Triaud et al. 2017</a>,,4953.00,60.00,-60.00,0,0.80,0.02,-0.02,0,0.84,0.05,-0.05,0,0.220,0.110,-0.110,0,[Fe/H],4.55,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h07m38.20s,31.9091639,-20d39m42.63s,-20.6618430,201.3380000,1.3800000,-1.3620000,12.5910000,0.0690000,-0.0690000,10.3900000,0.0230000,-0.0230000,12.3473000,0.0003290,-0.0003290,2017-01-31,2017-05,2017-02-02
WASP-57 b,WASP-57,1,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=SOUTHWORTH_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.454.3094S/abstract target=ref>Southworth et al. 2015</a>,2.83891856,0.00000081,-0.00000081,0,0.037690,0.000970,-0.000970,0,11.769,0.594,-0.594,0,1.050,0.053,-0.053,0,204.68252,19.70546,-19.70546,0,0.64400,0.06200,-0.06200,0,Mass,,,,,,,,,1338,29,-29,0,0,<a refstr=SOUTHWORTH_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.454.3094S/abstract target=ref>Southworth et al. 2015</a>,,5600.00,100.00,-100.00,0,0.93,0.03,-0.03,0,0.89,0.07,-0.07,0,-0.250,0.100,-0.100,0,[Fe/H],4.45,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h55m16.79s,223.8199788,-02d03m27.67s,-2.0576866,398.2760000,5.8200000,-5.6570000,12.9130000,0.1030000,-0.1030000,11.2440000,0.0260000,-0.0260000,12.7293000,0.0002900,-0.0002900,2015-10-07,2015-12,2015-10-15
WASP-59 b,WASP-59,1,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,7.91958500,0.00001000,-0.00001000,0,0.069700,0.001100,-0.001100,0,8.687,0.762,-0.762,0,0.775,0.068,-0.068,0,274.27600,14.30200,-14.30200,0,0.86300,0.04500,-0.04500,0,Mass,0.100000,0.042000,-0.042000,0,,,,,670,35,-35,0,0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,K5 V,4650.00,150.00,-150.00,0,0.61,0.04,-0.04,0,0.72,0.04,-0.04,0,-0.150,0.110,-0.110,0,[Fe/H],4.72,0.06,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h18m29.51s,349.6229547,+24d53m21.40s,24.8892770,115.9360000,0.5740000,-0.5680000,12.6590000,0.0570000,-0.0570000,9.7230000,0.0180000,-0.0180000,12.3142000,0.0002690,-0.0002690,2014-05-14,2013-01,2014-05-14
WASP-64 b,WASP-64,1,2,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=GILLON_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...552A..82G/abstract target=ref> Gillon et al. 2013 </a>,1.57329180,0.00000150,-0.00000150,0,0.026480,0.000240,-0.000240,0,14.247,0.437,-0.437,0,1.271,0.039,-0.039,0,403.94500,21.61200,-21.61200,0,1.27100,0.06800,-0.06800,0,Mass,0.000000,,,0,,,,,1689,49,-49,0,0,<a refstr=GILLON_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...552A..82G/abstract target=ref> Gillon et al. 2013 </a>,G7,5400.00,100.00,-100.00,0,1.06,0.03,-0.03,0,1.00,0.03,-0.03,0,-0.080,0.110,-0.110,0,[Fe/H],4.39,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h44m27.58s,101.1149223,-32d51m30.20s,-32.8583878,369.9260000,3.0260000,-2.9790000,12.7040000,0.0690000,-0.0690000,10.9560000,0.0190000,-0.0190000,12.5257000,0.0003840,-0.0003840,2014-05-14,2013-04,2014-05-14
WASP-65 b,WASP-65,1,1,1,Transit,2013,SuperWASP,Published Confirmed,0,<a refstr=GOMEZ_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...559A..36G/abstract target=ref> Gomez et al. 2013 </a>,2.31142430,0.00000150,-0.00000150,0,0.033400,0.001600,-0.001700,0,12.464,0.661,-0.661,0,1.112,0.059,-0.059,0,492.62000,50.85000,-50.85000,0,1.55000,0.16000,-0.16000,0,Mass,0.000000,,,0,,,,,1480,10,-10,0,0,<a refstr=GOMEZ_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...559A..36G/abstract target=ref> Gomez et al. 2013 </a>,G6,5600.00,100.00,-100.00,0,1.01,0.05,-0.05,0,0.93,0.14,-0.14,0,-0.070,0.070,-0.070,0,[Fe/H],4.40,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h53m17.83s,133.3242982,+08d31m22.86s,8.5230171,273.7030000,2.7330000,-2.6800000,11.8690000,0.0460000,-0.0460000,10.3460000,0.0210000,-0.0210000,11.7509000,0.0005970,-0.0005970,2014-05-14,2013-11,2014-05-14
WASP-7 b,WASP-7,1,1,1,Transit,2008,SuperWASP,Published Confirmed,0,<a refstr=SOUTHWORTH_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...527A...8S/abstract target=ref> Southworth et al. 2011 </a>,4.95464160,0.00000350,-0.00000350,0,0.061700,0.001100,-0.001100,0,14.908,1.042,-1.042,0,1.330,0.093,-0.093,0,305.11680,41.31790,-41.31790,0,0.96000,0.13000,-0.13000,0,Mass,,,,,,,,,1487,48,-48,0,0,<a refstr=SOUTHWORTH_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...527A...8S/abstract target=ref> Southworth et al. 2011 </a>,,6400.00,100.00,-100.00,0,1.43,0.09,-0.09,0,1.28,0.07,-0.07,0,0.000,0.100,-0.100,0,[Fe/H],4.23,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h44m10.26s,311.0427558,-39d13m31.75s,-39.2254856,162.3030000,1.2960000,-1.2760000,9.5040000,0.0030000,-0.0030000,8.3960000,0.0230000,-0.0230000,9.3767100,0.0001910,-0.0001910,2018-05-14,2011-03,2016-01-14
WASP-70 A b,WASP-70 A,1,2,1,Transit,2014,SuperWASP,Published Confirmed,0,<a refstr=ANDERSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.445.1114A/abstract target=ref>Anderson et al. 2014</a>,3.71302030,0.00000470,-0.00000470,0,0.048530,0.000620,-0.000620,0,13.047,0.818,-1.143,0,1.164,0.073,-0.102,0,187.51200,6.99200,-6.99200,0,0.59000,0.02200,-0.02200,0,Mass,0.000000,,,0,,,,,1387,40,-40,0,0,<a refstr=ANDERSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.445.1114A/abstract target=ref>Anderson et al. 2014</a>,G4,5763.00,79.00,-79.00,0,1.22,0.06,-0.09,0,1.11,0.04,-0.04,0,-0.006,0.063,-0.063,0,[Fe/H],4.31,0.05,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h01m54.53s,315.4771912,-13d26m00.18s,-13.4333821,222.3550000,2.8880000,-2.8160000,10.7860000,0.0130000,-0.0130000,9.5800000,0.0300000,-0.0300000,11.0323000,0.0005580,-0.0005580,2014-10-15,2014-12,2014-10-15
WASP-75 b,WASP-75,1,2,1,Transit,2013,SuperWASP,Published Confirmed,0,<a refstr=GOMEZ_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...559A..36G/abstract target=ref> Gomez et al. 2013 </a>,2.48419300,0.00000300,-0.00000300,0,0.037500,0.000700,-0.000800,0,14.235,0.538,-0.538,0,1.270,0.048,-0.048,0,340.06000,15.89000,-15.89000,0,1.07000,0.05000,-0.05000,0,Mass,0.000000,,,0,,,,,1710,20,-20,0,0,<a refstr=GOMEZ_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...559A..36G/abstract target=ref> Gomez et al. 2013 </a>,F9,6100.00,100.00,-100.00,0,1.26,0.04,-0.04,0,1.14,0.07,-0.07,0,0.070,0.090,-0.090,0,[Fe/H],4.29,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h49m32.62s,342.3858995,-10d40m31.69s,-10.6754686,294.0010000,4.4120000,-4.2860000,11.5910000,0.0570000,-0.0570000,10.0620000,0.0250000,-0.0250000,11.3347000,0.0004310,-0.0004310,2014-05-14,2013-11,2014-05-14
